cell_id,target_track,hotspot_score,bucket_count,observed_positive_buckets,top_features,cause_summary,feature_1,feature_1_display_name,feature_1_mean_shap,feature_1_mean_abs_shap,feature_2,feature_2_display_name,feature_2_mean_shap,feature_2_mean_abs_shap,feature_3,feature_3_display_name,feature_3_mean_shap,feature_3_mean_abs_shap
2356_18059,all_crash,0.8905035165384615,104,69,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.2155670375868915,0.2155670375868915,is_night,nighttime conditions,0.09068183785572062,0.11251294227439926,rolling_recent_crash_count,recent crash recurrence,0.06266573345633533,0.06311797006172226
2350_18022,all_crash,0.8851966575,104,58,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.21301410858218434,0.21301410858218434,is_night,nighttime conditions,0.09018674508498507,0.11266469470835946,rolling_recent_crash_count,recent crash recurrence,0.04473023818568059,0.046806878064246035
2326_17983,all_crash,0.8835134759139786,93,57,"historic_cell_crash_total, rolling_recent_crash_count, is_night","High predicted risk is mainly driven by long-run cell crash volume, recent crash recurrence, and nighttime conditions.",historic_cell_crash_total,long-run cell crash volume,0.2150535128334742,0.2150535128334742,rolling_recent_crash_count,recent crash recurrence,0.053734106621732565,0.054288125567669016,is_night,nighttime conditions,0.029086249447398554,0.05411759905611131
2360_18081,all_crash,0.8827022707526883,93,46,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20230690202760843,0.20230690202760843,is_night,nighttime conditions,0.09478000402533553,0.11706223571747977,rolling_recent_crash_count,recent crash recurrence,0.044817673197632524,0.04808333217251657
2358_18034,all_crash,0.8804845478409091,88,60,"is_night, historic_cell_crash_total, rolling_recent_crash_count","High predicted risk is mainly driven by nighttime conditions, long-run cell crash volume, and recent crash recurrence.",is_night,nighttime conditions,0.14162449302012473,0.16414800046360337,historic_cell_crash_total,long-run cell crash volume,0.1511575997032639,0.1511575997032639,rolling_recent_crash_count,recent crash recurrence,0.04331400674912982,0.04360115744646528
2382_18083,all_crash,0.8788640640000001,70,27,"historic_cell_crash_total, rolling_recent_crash_count, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, recent crash recurrence, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.21131037917071602,0.21131037917071602,rolling_recent_crash_count,recent crash recurrence,0.04268327098181216,0.04948547692073664,prior_cell_crash_count,prior crash history,0.043476169843063205,0.043476169843063205
2356_18060,all_crash,0.8786055876041666,96,57,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18202663855132348,0.18202663855132348,is_night,nighttime conditions,0.09537690699648173,0.1179575470840215,rolling_recent_crash_count,recent crash recurrence,0.04484039387416396,0.046247258137775506
2371_18048,all_crash,0.8784649013888889,72,33,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.14572495328012192,0.14572495328012192,is_night,nighttime conditions,0.08275208684132987,0.10910652062051535,prior_cell_crash_count,prior crash history,0.03702975035329745,0.03702975035329745
2362_18089,all_crash,0.8773071178205128,78,38,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16416690673722442,0.16416690673722442,is_night,nighttime conditions,0.10308492766593684,0.12752071009453766,rolling_recent_crash_count,recent crash recurrence,0.049583350636013955,0.052901239186292165
2370_18041,all_crash,0.8772684715000001,80,33,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.17009937278079104,0.17009937278079104,is_night,nighttime conditions,0.08303728677283152,0.10965124664235182,prior_cell_crash_count,prior crash history,0.031243235115589463,0.031243235115589463
2369_18054,all_crash,0.8764694015,80,42,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.19857906581651424,0.19857906581651424,is_night,nighttime conditions,0.0942678855649007,0.11718883496988582,rolling_recent_crash_count,recent crash recurrence,0.04100059989494892,0.04252763095830816
2338_18018,all_crash,0.8762214432432434,74,42,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1625965219608146,0.1625965219608146,is_night,nighttime conditions,0.14446326619437727,0.16746773217894934,rolling_recent_crash_count,recent crash recurrence,0.044404568128534314,0.04516600707311958
2364_18038,all_crash,0.8760548115068494,73,29,"historic_cell_crash_total, rolling_recent_crash_count, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, recent crash recurrence, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.21378923350038187,0.21378923350038187,rolling_recent_crash_count,recent crash recurrence,0.041776051634558393,0.04771556085833281,prior_cell_crash_count,prior crash history,0.04181323784253665,0.04181323784253665
2372_18045,all_crash,0.8755494673684211,57,25,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1624717417818236,0.1624717417818236,is_night,nighttime conditions,0.08219795882977424,0.10817912891844483,prior_cell_crash_count,prior crash history,0.032868619462743845,0.032868619462743845
2376_18078,all_crash,0.8737951776271187,59,31,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.20458150421136653,0.20458150421136653,is_night,nighttime conditions,0.06267176320671833,0.08804790198120896,prior_cell_crash_count,prior crash history,0.04029418425390069,0.04029418425390069
2397_18064,all_crash,0.8734267513924051,79,31,"historic_cell_crash_total, prior_cell_crash_count, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, prior crash history, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20954164829560368,0.20954164829560368,prior_cell_crash_count,prior crash history,0.04242684053374565,0.04242684053374565,rolling_recent_crash_count,recent crash recurrence,0.03753410974970936,0.04185914661321293
2352_18050,all_crash,0.8731584387654321,81,43,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18747789249980576,0.18747789249980576,is_night,nighttime conditions,0.13614795353072037,0.1576568225249534,rolling_recent_crash_count,recent crash recurrence,0.03819901932278496,0.04046282720779614
2395_18043,all_crash,0.8731428746511627,86,42,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16516206512950135,0.16516206512950135,is_night,nighttime conditions,0.07803555479630535,0.10409353653255858,rolling_recent_crash_count,recent crash recurrence,0.03548727945748521,0.0369119426020061
2380_18084,all_crash,0.872528022112676,71,36,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.21872054377876118,0.21872054377876118,is_night,nighttime conditions,0.05986875239882541,0.08239534277596759,prior_cell_crash_count,prior crash history,0.05270347975256853,0.05270347975256853
2380_18093,all_crash,0.871997356516854,89,54,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18465160183172694,0.18465160183172694,is_night,nighttime conditions,0.0772432060330586,0.10318846922284913,rolling_recent_crash_count,recent crash recurrence,0.0492954964658957,0.05031257781375751
2392_18079,all_crash,0.8703388278494624,93,61,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.21110732603153526,0.21110732603153526,is_night,nighttime conditions,0.04646068865162733,0.07170222926585318,rolling_recent_crash_count,recent crash recurrence,0.053088150902871535,0.05390293472328736
2360_18069,all_crash,0.8699932808571429,70,36,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20893384367577578,0.20893384367577578,is_night,nighttime conditions,0.09151639478183893,0.11364692499837677,rolling_recent_crash_count,recent crash recurrence,0.04595065131885993,0.04969051380813478
2388_18041,all_crash,0.8697626117105264,76,29,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1987013971142574,0.1987013971142574,is_night,nighttime conditions,0.09003895516194513,0.11398701897336261,prior_cell_crash_count,prior crash history,0.03882963169627979,0.03882963169627979
2361_18087,all_crash,0.8696910610126583,79,32,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1643525539079523,0.1643525539079523,is_night,nighttime conditions,0.08552691873869628,0.11170498135039053,rolling_recent_crash_count,recent crash recurrence,0.04011372103271218,0.04231712370575077
2360_18089,all_crash,0.8694106202941176,68,32,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1737784385219518,0.1737784385219518,is_night,nighttime conditions,0.04850946693912308,0.07494287568868338,rolling_recent_crash_count,recent crash recurrence,0.05191188158659705,0.05501382194773808
2400_18024,all_crash,0.8688183691891891,74,40,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.21967454317677992,0.21967454317677992,is_night,nighttime conditions,0.07301479123344615,0.09593140140390108,rolling_recent_crash_count,recent crash recurrence,0.04680624371770525,0.04823650680239102
2372_18088,all_crash,0.8673914494642857,56,19,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1960820519828392,0.1960820519828392,is_night,nighttime conditions,0.07503099309310658,0.10073337167965346,rolling_recent_crash_count,recent crash recurrence,0.0373739084261024,0.04255896532439578
2293_17982,all_crash,0.8659018854385965,57,18,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.180897821072348,0.180897821072348,is_night,nighttime conditions,0.02785644706880701,0.05717448655551795,prior_cell_crash_count,prior crash history,0.04226839336455523,0.04226839336455523
2395_18031,all_crash,0.8648707584251969,127,86,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1321305875969021,0.1321305875969021,is_night,nighttime conditions,0.054135407846617134,0.0821566126998858,rolling_recent_crash_count,recent crash recurrence,0.05295040333300977,0.05426855314810781
2364_18039,all_crash,0.8640826894505494,91,57,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.18684211271474926,0.18684211271474926,is_night,nighttime conditions,0.08683405256087001,0.11097344908088574,prior_cell_crash_count,prior crash history,0.04065308346846659,0.04065308346846659
2382_18084,all_crash,0.862751975,68,37,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20859716505466072,0.20859716505466072,is_night,nighttime conditions,0.10539424073525265,0.12707137065543078,rolling_recent_crash_count,recent crash recurrence,0.05477272966019397,0.058086007849538726
2332_17999,all_crash,0.8609086817045455,88,43,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.162032829019236,0.162032829019236,is_night,nighttime conditions,0.06213886008842795,0.09021424898878802,prior_cell_crash_count,prior crash history,0.0365508508404285,0.0365508508404285
2372_18106,all_crash,0.8603368713461539,52,16,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.18730204998607483,0.18730204998607483,is_night,nighttime conditions,0.03579516529308849,0.06380503226154209,prior_cell_crash_count,prior crash history,0.04085191955537538,0.04085191955537538
2385_18040,all_crash,0.859687311025641,78,40,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.2162882240965959,0.2162882240965959,is_night,nighttime conditions,0.089502507587551,0.1122820962222816,rolling_recent_crash_count,recent crash recurrence,0.037847620708130775,0.03983473578822395
2354_18054,all_crash,0.8595371486764707,68,34,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18814050229430454,0.18814050229430454,is_night,nighttime conditions,0.0614779797441123,0.08631602331491794,rolling_recent_crash_count,recent crash recurrence,0.041214342917741134,0.04460061133392991
2430_18020,all_crash,0.8578479539583334,96,66,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.13181772176129253,0.13181772176129253,is_night,nighttime conditions,0.06939850941208779,0.09602201786153058,rolling_recent_crash_count,recent crash recurrence,0.04872391363559502,0.049182993038736335
2387_18040,all_crash,0.856944195064935,77,35,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1665247366019592,0.1665247366019592,is_night,nighttime conditions,0.07922953831587227,0.10601084122812122,prior_cell_crash_count,prior crash history,0.03498901228673348,0.03498901228673348
2403_18017,all_crash,0.8561854783561643,73,34,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1738572081519994,0.1738572081519994,is_night,nighttime conditions,0.08431596338398689,0.10963004517088247,prior_cell_crash_count,prior crash history,0.03686450270928168,0.03686450270928168
2360_18079,all_crash,0.8552150975714286,70,27,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20812390966183705,0.20812390966183705,is_night,nighttime conditions,0.07774177937330883,0.10236804061844353,rolling_recent_crash_count,recent crash recurrence,0.03717846939828966,0.04237221437232541
2391_18081,all_crash,0.8537488035211267,71,33,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18125081098098483,0.18125081098098483,is_night,nighttime conditions,0.08986584448077432,0.11514509731736096,rolling_recent_crash_count,recent crash recurrence,0.03611724292923583,0.03919834035690826
2399_18027,all_crash,0.8529150391666668,60,23,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.19393494395243713,0.19393494395243713,is_night,nighttime conditions,0.0689957463800048,0.09601463080926778,prior_cell_crash_count,prior crash history,0.03662685066677342,0.03662685066677342
2364_18093,all_crash,0.8495193161666666,60,18,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.19614167022904772,0.19614167022904772,is_night,nighttime conditions,0.043534572056783474,0.07075486854662812,prior_cell_crash_count,prior crash history,0.05021040549410585,0.05021040549410585
2390_18042,all_crash,0.8492849476623375,77,43,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18891192717983962,0.18891192717983962,is_night,nighttime conditions,0.058628371595425326,0.08367321477530776,rolling_recent_crash_count,recent crash recurrence,0.044736659653405925,0.04697615463518731
2417_18045,all_crash,0.8480108452941176,68,23,"historic_cell_crash_total, prior_cell_crash_count, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, prior crash history, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.1634319402935285,0.1634319402935285,prior_cell_crash_count,prior crash history,0.040105560189988856,0.040105560189988856,prior_cell_severe_count,prior severe crash history,0.0347978851758356,0.0347978851758356
2404_18041,all_crash,0.8474275802941176,68,29,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.16557189469894576,0.16557189469894576,is_night,nighttime conditions,0.05352605495175679,0.08157309136665772,prior_cell_crash_count,prior crash history,0.03797274751561634,0.03797274751561634
2369_18102,all_crash,0.84646390625,40,13,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.20259688724457195,0.20259688724457195,is_night,nighttime conditions,0.050388566821739825,0.07636598887230164,prior_cell_crash_count,prior crash history,0.04890019602623798,0.04890019602623798
2362_18071,all_crash,0.8461439175000001,68,33,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17894377135480682,0.17894377135480682,is_night,nighttime conditions,0.06128537946380311,0.08785350728155648,rolling_recent_crash_count,recent crash recurrence,0.04502034859086043,0.04974528243655712
2363_18039,all_crash,0.845820727654321,81,39,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.16444478562977996,0.16444478562977996,is_night,nighttime conditions,0.11032266626694671,0.13482643521565213,prior_cell_crash_count,prior crash history,0.03688760276476417,0.03688760276476417
2347_18043,all_crash,0.8441235315463917,97,41,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.14660533290962272,0.14660533290962272,is_night,nighttime conditions,0.07299268764302502,0.10137262139674318,rolling_recent_crash_count,recent crash recurrence,0.03729372152539554,0.03975446613938288
2348_18045,all_crash,0.843937255952381,84,44,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18653488452364758,0.18653488452364758,is_night,nighttime conditions,0.05866865440780128,0.08645055624064811,rolling_recent_crash_count,recent crash recurrence,0.04576440881177418,0.0472401939288996
2376_18036,all_crash,0.8431476209375,64,33,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.20232824718620665,0.20232824718620665,is_night,nighttime conditions,0.09365826955032636,0.11836262088059367,rolling_recent_crash_count,recent crash recurrence,0.04702744484999897,0.048823428347806265
2382_18038,all_crash,0.842803334,70,31,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1906610763266578,0.1906610763266578,is_night,nighttime conditions,0.057744018836342725,0.08392895773508176,prior_cell_crash_count,prior crash history,0.04184992995692124,0.04184992995692124
2348_18044,all_crash,0.8425325015189873,79,41,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.21322155679332264,0.21322155679332264,is_night,nighttime conditions,0.07013861059973293,0.09471906419687308,rolling_recent_crash_count,recent crash recurrence,0.04555862830975946,0.04884545612254377
2365_18088,all_crash,0.8422037267213115,61,27,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.18752661347884927,0.18752661347884927,is_night,nighttime conditions,0.08932488861987845,0.11351406756320537,prior_cell_crash_count,prior crash history,0.040671715629836486,0.040671715629836486
2365_18095,all_crash,0.8411694792207792,77,41,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16212854437672172,0.16212854437672172,is_night,nighttime conditions,0.1223872096220114,0.14714917567214184,rolling_recent_crash_count,recent crash recurrence,0.04551804600708666,0.04766501192039842
2323_17982,all_crash,0.840337101111111,72,38,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.21351700969969178,0.21351700969969178,is_night,nighttime conditions,0.05004579270702389,0.07562820263613751,rolling_recent_crash_count,recent crash recurrence,0.03885725142230826,0.041113649201184835
2398_18028,all_crash,0.83992936359375,64,27,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16002106317549253,0.16002106317549253,is_night,nighttime conditions,0.0864570378972097,0.11332801715455648,rolling_recent_crash_count,recent crash recurrence,0.0316026228800634,0.03439518395333275
2337_18013,all_crash,0.8391161145121951,82,36,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17721591087176994,0.17721591087176994,is_night,nighttime conditions,0.12138537068344676,0.1462360619885871,rolling_recent_crash_count,recent crash recurrence,0.0346733840908573,0.03801272630473943
2365_18055,all_crash,0.8383615011267606,71,31,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1640717369019102,0.1640717369019102,is_night,nighttime conditions,0.035018583347509596,0.06478606879849422,prior_cell_crash_count,prior crash history,0.034938536734630446,0.034938536734630446
2374_18108,all_crash,0.8381110008955224,67,27,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.17680314950555184,0.17680314950555184,is_night,nighttime conditions,0.05392964574396348,0.08013086660372913,prior_cell_crash_count,prior crash history,0.04103646906357534,0.04103646906357534
2412_18010,all_crash,0.8377308238095238,84,48,"historic_cell_crash_total, rolling_recent_crash_count, is_night","High predicted risk is mainly driven by long-run cell crash volume, recent crash recurrence, and nighttime conditions.",historic_cell_crash_total,long-run cell crash volume,0.12702498079473784,0.12702498079473784,rolling_recent_crash_count,recent crash recurrence,0.043912895313261965,0.04680993441477613,is_night,nighttime conditions,0.025956914557181306,0.057384966706252
2337_18005,all_crash,0.8373875375324675,77,39,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16959035474485934,0.16959035474485934,is_night,nighttime conditions,0.11465603517929925,0.13961104270977184,rolling_recent_crash_count,recent crash recurrence,0.03855836093415209,0.03985057471735033
2392_18081,all_crash,0.8367019531481481,54,19,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1481009045694317,0.1481009045694317,is_night,nighttime conditions,0.07309444422821237,0.10228593148400311,rolling_recent_crash_count,recent crash recurrence,0.0296741826422856,0.035520636722827584
2368_18071,all_crash,0.8356146353658537,82,42,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17464240462910025,0.17464240462910025,is_night,nighttime conditions,0.05907583765946656,0.08723545759071195,rolling_recent_crash_count,recent crash recurrence,0.04148644138481287,0.04222064952855626
2403_18041,all_crash,0.8352264952439025,82,41,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16355184407146417,0.16355184407146417,is_night,nighttime conditions,0.0726894764330899,0.09939102698673097,rolling_recent_crash_count,recent crash recurrence,0.044665132508136564,0.04767777414795798
2355_18055,all_crash,0.8349866257142857,63,33,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17380284720873138,0.17380284720873138,is_night,nighttime conditions,0.06972120660864546,0.09776299477914557,rolling_recent_crash_count,recent crash recurrence,0.03812898954917276,0.040611448955659595
2395_18093,all_crash,0.8333401898113207,53,15,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.16334596617835606,0.16334596617835606,is_night,nighttime conditions,0.07291133255734507,0.09989136440296008,prior_cell_crash_count,prior crash history,0.03606227367142109,0.03606227367142109
2396_18085,all_crash,0.8333209175,64,31,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16914105092144954,0.16914105092144954,is_night,nighttime conditions,0.06510793733300162,0.09230617432539309,rolling_recent_crash_count,recent crash recurrence,0.037096089402521064,0.03792408380009689
2359_18034,all_crash,0.8321966187209302,86,49,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17413674310556815,0.17413674310556815,is_night,nighttime conditions,0.1549806285625341,0.176416828418032,rolling_recent_crash_count,recent crash recurrence,0.03605635522849448,0.03762688101342319
